timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
10451;77;1501;5.55
10453;1242;3440;5.55
10453;1270;417;5.55
10455;95;1709;5.54
10457;1279;3551;5.53
10457;1200;820;5.52
10459;121;1830;5.51
10461;1342;3568;5.51
10461;1165;534;5.53
10463;181;1607;5.57
10467;1390;3403;5.59
10469;1143;438;5.62
10469;198;1535;5.62
10471;1415;3022;5.62
10471;1153;306;5.61
10471;235;1371;5.6
10471;1426;3254;5.58
