timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
6480;0;1744;141.95
6482;0;1807;142.2
6482;0;1775;142.38
6482;0;1751;142.49
6526;0;1834;142.55
6526;0;1789;142.57
6526;0;1743;142.6
6530;0;1804;142.63
6568;0;1751;142.66
6570;0;1700;142.69
6570;0;1744;142.7
6570;0;1695;142.72
6616;9;1638;142.74
6616;0;1739;142.78
6616;0;1760;142.91
6616;0;1767;143.1
6664;0;1838;143.61
6664;0;1819;144.4
6666;0;1747;145.28
6666;0;1825;145.91
6713;0;1808;146.23
6713;0;1727;146.3
6715;0;1775;146.14
6715;0;1728;145.73
6715;0;1616;145.25
6761;0;1658;144.78
6761;0;1683;144.41
6761;0;1648;144.14
6761;0;1688;143.91
6808;0;1690;143.79
6808;0;1646;143.73
6810;0;1709;143.67
6810;0;1695;143.53
6850;0;1773;143.34
6850;0;1718;143.07
6852;0;1766;142.64
6852;0;1783;142.17
6896;0;1809;141.71
6896;0;1895;141.18
6896;0;1801;140.56
6896;0;1824;139.97
6947;0;1974;139.48
6947;0;1746;139.3
6949;0;1728;139.44
6949;0;1856;139.74
6993;0;1767;140.32
6993;0;1658;141.05
6993;0;1745;141.31
6997;0;1637;141.6
6997;0;1505;141.58
7036;0;1504;141.53
7036;0;1489;141.12
7036;0;1264;140.62
7082;0;1312;140.31
7084;0;1510;139.74
7084;0;1719;139.24
7084;0;1893;140.28
7133;3;1791;140.38
7133;9;1790;138.68
7133;15;1744;136.93
7133;17;1789;135.13
7133;22;1468;133.3
7165;32;1402;131.41
7165;40;1182;129.94
7167;50;1055;128.79
7211;53;1292;126.38
7211;53;1280;123.76
7211;64;1168;121.61
7215;64;1213;119.18
7254;74;1185;116.61
7254;70;1022;114.08
7254;76;1037;111.84
7300;75;1247;109.17
7302;80;1209;106.49
7302;80;1218;103.89
7302;82;1373;101.39
7302;80;1187;99.2
7353;82;1168;97.16
7353;86;1280;95.19
7353;89;1291;93.23
7355;85;1216;91.34
7399;97;1520;89.68
7399;94;1744;87.77
7399;99;1934;85.95
7401;103;2338;84.13
7401;103;2396;82.26
7449;103;2274;80.57
7449;109;2335;78.96
7449;105;2257;77.27
7451;107;2160;75.59
7495;108;2238;73.97
7495;112;2258;72.41
7497;109;2183;70.97
7497;112;2320;69.6
7545;112;2349;68.36
7545;112;2278;67.21
7545;117;2458;66.08
7547;114;2599;64.93
7547;111;2035;63.77
7598;112;1957;62.64
7598;114;1778;61.56
7598;119;1456;60.5
7598;115;1423;59.49
7648;118;1277;58.5
7648;119;906;57.56
7648;120;933;56.66
7648;125;819;55.8
7650;115;494;54.98
7696;128;304;54.23
7696;131;239;53.52
7696;132;22;52.82
7698;130;216;52.12
7744;144;486;51.41
7744;143;550;50.73
7744;115;784;50.05
7744;162;1039;49.41
7799;163;1072;48.84
7801;107;1264;48.38
7801;168;1237;47.95
7801;169;1284;47.57
7801;109;1393;47.24
7849;175;1413;46.95
7849;176;1280;46.73
7849;114;1117;46.48
7851;178;1008;46.22
7851;179;750;45.98
7897;142;538;45.86
7897;179;529;45.85
7899;184;353;46.19
7899;147;282;47.0
7943;178;418;47.73
7945;179;240;48.26
7945;158;191;48.39
7945;186;188;48.01
7991;188;48;48.16
7993;155;7;48.36
7993;187;128;49.83
7993;193;163;52.55
8049;175;240;55.33
8049;189;494;57.9
8049;208;619;59.66
8049;191;695;61.03
8051;139;1088;61.88
8097;233;1502;63.86
8097;212;1483;66.8
8097;141;1811;69.85
8097;255;2163;72.78
8099;252;2426;75.51
8145;64;2959;78.15
8145;272;3438;80.93
8145;273;3811;83.94
8145;69;3785;86.67
8197;289;4095;89.15
8197;297;4095;91.4
8199;80;4095;93.62
8199;310;4095;95.93
8199;316;4095;98.19
8314;132;3269;100.7
8316;321;3210;103.34
8316;334;3182;91.78
8318;287;3411;87.62
8318;349;3994;90.57
8319;354;4095;93.15
8319;336;4095;95.61
8319;363;4095;98.16
8319;393;4095;100.91
8321;368;4095;96.48
8323;400;3958;92.17
8378;422;3615;81.34
8378;427;3583;70.76
8378;241;3897;60.9
8378;150;3734;51.25
8380;356;4064;41.78
8434;208;4095;32.36
8434;324;4095;23.41
8434;462;4095;14.84
8434;192;4022;6.6
8436;358;3293;1.22
8480;447;2858;8.48
8480;192;2663;15.29
8482;426;2304;21.8
8482;461;2180;27.98
8531;197;2213;33.96
8531;406;2000;39.86
8531;464;1898;45.75
8533;196;1967;51.6
8581;432;1815;57.34
8581;469;1664;62.91
8581;203;1741;68.24
8581;451;1631;73.33
8583;474;1615;78.11
8629;206;1674;82.57
8631;466;1757;86.8
8631;419;1648;90.88
8631;213;1767;94.83
8675;477;1798;98.72
8675;448;1776;102.54
8677;215;1901;106.27
8677;454;2010;109.85
8729;469;1984;113.23
8731;267;2132;116.36
8731;438;2256;119.19
8731;445;2319;121.71
8733;395;2475;123.95
8779;457;2615;125.97
8779;471;2490;127.83
8779;464;2559;129.63
8781;459;2527;131.48
8830;464;2391;133.35
8830;454;2369;135.44
8832;462;2349;137.6
8832;430;2223;139.73
8832;452;2181;141.86
8876;448;2181;143.94
8876;430;1968;145.95
8876;464;1975;147.89
8876;404;2035;149.74
8931;429;1872;151.53
8931;439;1891;153.24
8931;420;1941;154.82
8931;439;1856;156.28
8933;435;1823;157.6
8979;413;1809;158.82
8979;455;1654;159.93
8979;432;1571;160.94
8981;411;1427;161.88
9033;448;1207;162.83
9035;438;1458;163.88
9035;411;1398;165.06
9035;433;1163;166.35
9037;432;1115;167.76
9083;406;1215;169.22
9083;416;1213;170.66
9083;397;1246;172.07
9085;415;1421;173.39
9087;409;1394;174.61
9147;422;1328;175.76
9147;416;1593;176.83
9147;401;1535;177.93
9147;424;1469;179.0
9149;416;1734;180.01
9195;397;1584;180.93
9195;419;1434;181.79
9195;417;1686;182.56
9197;400;1569;183.28
9243;417;1360;183.88
9243;418;1517;184.43
9243;400;1474;184.94
9245;418;1247;185.43
9245;411;1413;185.89
9299;416;1494;186.44
9299;417;1297;186.96
9299;419;1655;187.48
9301;416;1800;188.07
9302;421;1677;188.72
9347;419;1871;189.35
9349;416;2001;189.96
9349;423;1811;190.55
9349;425;1915;191.09
9396;418;2058;191.63
9396;406;1859;192.17
9396;423;1983;192.72
9396;416;2176;193.3
9446;425;2001;193.94
9447;422;2153;194.62
9447;419;2379;195.28
9447;424;2189;195.88
9447;421;2240;196.44
9502;425;2444;196.94
9502;421;2272;197.44
9502;422;2289;197.94
9502;411;2512;198.45
9504;424;2352;198.92
9548;422;2301;199.36
9548;417;2481;199.75
9550;421;2267;200.09
9550;424;2116;200.48
9588;422;2289;200.87
9590;427;2108;201.31
9590;423;1979;201.78
9632;423;2147;202.22
9632;419;1989;202.62
9632;416;1842;202.98
9632;418;2012;203.31
9671;423;1871;203.61
9673;427;1710;203.88
9673;427;1870;204.12
9673;425;1789;204.37
9710;426;1622;204.66
9710;432;1747;204.97
9710;430;1712;205.3
9750;430;1535;205.62
9750;432;1695;205.9
9751;432;1712;206.15
9751;432;1561;206.38
9798;452;1758;206.59
9798;443;1776;206.79
9799;447;1646;206.95
9799;457;1776;207.12
9849;450;1856;207.32
9849;462;1680;207.56
9849;464;1815;207.82
