timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
10004;83;346;11.24
10004;112;345;11.18
10006;128;351;11.14
10006;82;346;11.1
10006;117;345;11.05
10008;128;351;11.03
10008;83;343;11.04
10077;128;345;11.05
10077;130;349;11.05
10077;82;347;11.02
10077;116;345;11.01
10077;134;351;11.01
10077;80;345;11.03
10142;81;343;11.04
10142;133;350;11.04
10144;118;349;11.04
10147;114;347;11.05
10147;139;351;11.08
10149;92;349;11.13
10209;117;344;11.19
10209;137;349;11.24
10209;89;347;11.29
10209;113;345;11.32
10209;140;349;11.3
10209;93;347;11.28
10284;106;348;11.3
10285;130;348;11.31
10285;86;344;11.33
10287;95;343;11.3
10287;131;351;11.23
10287;91;346;11.14
10287;101;341;11.06
10348;140;349;11.0
10351;91;347;10.96
10351;100;345;10.96
10351;139;350;10.97
10351;90;347;10.98
10351;95;344;11.0
10421;135;347;11.01
10421;93;345;10.99
10421;90;341;10.98
10421;130;347;10.98
10421;87;345;10.99
10421;88;339;11.01
10487;132;351;11.03
10487;85;346;11.04
10487;82;341;11.06
10487;128;349;11.13
10487;91;345;11.23
10487;86;343;11.33
10554;133;347;11.43
10554;91;343;11.53
10556;79;343;11.63
10556;121;347;11.72
10558;87;345;11.8
10558;80;340;11.85
10630;133;346;11.92
10630;95;346;11.93
10632;81;338;11.91
10632;146;351;11.83
10632;102;348;11.72
10634;87;341;11.58
10634;154;350;11.42
10703;103;347;11.24
10703;83;341;11.08
10703;155;348;10.91
10703;105;345;10.76
10703;83;345;10.68
10703;154;349;10.66
10709;103;347;10.76
10775;99;346;10.97
10776;176;351;11.22
10776;114;345;11.5
10776;93;342;11.77
10776;166;352;12.04
10776;107;349;12.32
10851;76;337;12.61
10851;134;347;12.9
10851;109;347;13.16
10854;84;339;13.4
10854;142;341;13.59
10854;112;343;13.66
10854;81;336;13.65
10913;130;349;13.59
10915;109;339;13.49
10915;84;339;13.38
10917;129;346;13.35
10917;111;345;13.27
10979;80;347;13.34
10979;185;356;13.82
10979;201;351;13.69
10979;179;345;13.41
10979;243;350;13.08
10984;162;347;12.85
11053;110;341;12.7
11053;151;347;12.78
11053;115;347;13.21
11053;80;340;13.66
11053;130;341;14.03
11056;114;347;14.43
11056;64;340;14.85
11097;129;342;15.3
11097;123;338;15.83
11097;80;337;16.43
11097;112;343;17.1
11143;86;347;17.84
11145;55;339;18.7
11145;80;341;19.44
11145;87;341;20.1
11187;57;338;20.75
11187;70;333;21.21
11189;77;336;21.47
11189;48;334;21.59
11234;58;336;21.62
11234;64;336;21.58
11234;53;336;21.46
11234;54;337;21.39
11300;80;341;21.39
11300;54;336;21.45
11300;73;336;21.49
11303;71;339;21.5
11303;45;336;21.6
11303;51;334;21.76
11358;70;336;21.92
11358;48;335;22.05
11358;53;336;22.23
11358;93;341;22.58
11358;79;336;23.12
11432;48;331;23.71
11434;164;353;24.33
11435;432;365;24.87
11435;1162;400;24.83
11435;1994;449;24.85
11437;2710;470;25.43
11438;2757;464;25.83
11506;2517;455;26.2
11506;2059;417;26.68
11506;1698;410;27.1
11508;1421;405;27.23
11508;1154;393;27.29
11510;1148;391;27.42
11571;1039;390;27.4
11571;731;373;27.46
11573;634;369;27.66
11573;479;368;27.69
11573;368;366;27.79
11575;383;359;27.78
11637;352;362;27.62
11637;255;357;27.53
11637;253;354;27.43
11637;221;358;27.37
11637;109;347;27.25
11637;130;336;27.03
11705;151;353;26.81
11705;95;349;26.71
11705;85;345;26.71
11707;115;347;26.84
11707;77;346;27.13
11709;64;346;27.45
11784;109;353;27.69
11784;86;352;27.79
11784;80;346;27.9
11786;119;352;28.09
11786;82;348;28.26
11786;100;346;28.37
11788;129;354;28.5
11854;91;349;28.59
11854;96;341;28.75
11854;151;361;28.84
11854;112;353;28.9
11854;129;340;28.99
11854;175;352;29.07
11854;113;354;29.11
11925;118;341;29.16
11925;153;352;29.24
11927;103;349;29.31
11927;115;346;29.38
11927;173;355;29.43
11929;112;351;29.47
11996;161;349;29.54
11996;215;354;29.36
11998;126;349;29.5
11998;189;350;29.64
12000;245;358;29.74
12000;142;350;29.77
12071;170;346;29.75
12071;181;349;29.62
12073;107;349;29.58
12073;94;345;29.48
12073;148;357;29.6
12075;99;352;29.78
12076;82;342;29.97
12251;149;353;30.31
12253;108;351;30.45
12255;111;345;30.38
12258;218;359;30.17
12259;133;350;29.89
12259;128;350;29.47
12259;171;358;28.82
12259;105;356;28.12
12266;70;350;27.48
12268;119;358;27.15
12270;80;357;27.16
12272;32;353;27.04
12273;110;357;26.74
12275;110;352;26.35
12277;85;354;25.99
12280;166;365;25.75
12281;134;364;25.64
12281;102;355;25.69
12281;177;355;25.74
