timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
10596;0;435;0.01
10596;0;4095;0.01
10679;0;4095;0.01
10679;0;2338;0.02
10679;0;4095;0.03
10679;0;4095;0.03
10679;0;1296;0.03
10679;0;4095;0.03
10679;0;4095;0.02
10679;0;1099;0.03
10765;0;4095;0.03
10765;0;4095;0.04
10765;0;790;0.05
10765;0;4095;0.05
10765;0;4095;0.03
10765;0;1895;0.03
10765;0;4095;0.03
10772;0;2559;0.03
10866;0;2705;0.03
10866;0;4095;0.03
10866;0;4095;0.02
10866;0;151;0.02
10866;0;4095;0.03
10866;0;4095;0.04
10866;0;754;0.04
10866;0;4095;0.05
10872;0;4095;0.06
10957;0;1356;0.08
10957;0;4095;0.08
10957;0;4095;0.08
10957;0;0;0.07
10957;0;4095;0.07
10957;0;3135;0.08
10963;0;2015;0.09
10963;0;4095;0.09
11064;0;4095;0.1
11065;0;2003;0.11
11065;0;4095;0.11
11065;0;2995;0.12
11067;0;1631;0.12
11067;0;4095;0.14
11067;0;4095;0.14
11069;0;741;0.15
11070;0;4095;0.15
11070;0;4095;0.15
11147;0;1859;0.15
11147;0;4095;0.14
11147;0;4095;0.14
11147;0;2001;0.14
11147;0;4095;0.13
11147;0;4095;0.13
11155;0;1894;0.14
11233;0;4095;0.13
11233;0;4095;0.13
11233;0;0;0.14
11233;0;4095;0.13
11233;0;4095;0.12
11233;0;2559;0.11
11238;0;4095;0.11
11238;0;4095;0.12
11314;0;2656;0.12
11314;0;4095;0.12
11314;0;4095;0.13
11314;0;1691;0.13
11314;0;4095;0.14
11314;0;4095;0.14
11314;0;3127;0.15
11399;0;4095;0.16
11399;0;3377;0.16
11399;0;615;0.16
11399;0;4095;0.15
11399;0;4095;0.16
11399;0;210;0.16
11405;0;4095;0.16
11405;0;4095;0.16
11483;0;2075;0.17
11485;0;4095;0.17
11485;0;4095;0.18
11485;0;1462;0.19
11487;0;4095;0.19
11487;0;4095;0.2
11490;0;805;0.2
11567;0;4095;0.19
11567;0;4095;0.19
11567;0;0;0.19
11569;0;4095;0.18
11570;0;4095;0.17
11571;0;0;0.18
11571;0;4095;0.18
11571;0;4095;0.18
11648;0;1023;0.19
11648;0;4095;0.19
11648;0;4095;0.19
11648;0;0;0.19
11648;0;4095;0.19
11648;0;4095;0.19
11655;0;1126;0.18
11734;0;4095;0.18
11734;0;4095;0.17
11734;0;0;0.17
11734;0;4095;0.17
11734;0;4095;0.16
11734;0;637;0.16
11734;0;4095;0.16
11734;0;4095;0.16
11825;0;11;0.16
11825;0;4095;0.17
11825;0;4095;0.17
11825;0;1177;0.18
11825;0;4095;0.17
11825;0;4095;0.17
11825;0;976;0.17
11825;0;4095;0.17
11908;0;4095;0.16
11908;0;0;0.16
11908;0;4095;0.16
11908;0;4095;0.16
11908;0;3792;0.17
11908;0;4095;0.17
11908;0;4095;0.17
11991;0;1623;0.18
11991;0;4095;0.18
11991;0;4095;0.19
11993;0;0;0.2
11993;0;4095;0.21
11993;0;4095;0.22
11995;0;1942;0.22
11995;0;4095;0.22
12082;0;4095;0.22
12082;0;531;0.21
12082;0;4095;0.22
12086;0;4095;0.22
12086;0;3141;0.22
12086;0;4095;0.22
12086;0;4095;0.23
12086;0;1831;0.23
12167;0;4095;0.23
12167;0;4095;0.23
12167;0;3603;0.22
12169;0;4095;0.22
12169;0;4095;0.21
12169;0;1616;0.2
12171;0;4095;0.21
12171;0;4095;0.21
12257;0;4095;0.23
12257;0;4095;0.24
12257;0;4095;0.25
12257;0;705;0.26
12257;0;4095;0.27
12257;0;4095;0.28
12257;0;226;0.29
12257;0;4095;0.29
12348;0;4095;0.28
12348;0;1424;0.28
12348;0;4095;0.28
12348;0;4095;0.27
12348;0;1298;0.28
12348;0;4095;0.28
12348;0;4095;0.28
12348;0;1733;0.28
12450;0;4095;0.28
12452;0;4095;0.27
12452;0;4095;0.26
12452;0;4095;0.26
12454;0;4095;0.25
12454;0;2976;0.24
12456;0;4095;0.23
12456;0;4095;0.22
12458;0;181;0.21
12555;0;4095;0.21
12557;0;4095;0.21
12557;0;2590;0.21
12557;0;4095;0.22
12557;0;4095;0.22
12557;0;977;0.22
12557;0;4095;0.21
12557;0;4095;0.19
12557;0;456;0.18
12647;0;4095;0.16
12649;0;4095;0.15
12649;0;2991;0.15
12649;0;4095;0.15
12651;0;4095;0.15
12651;0;4095;0.16
12651;0;4095;0.16
12653;0;4095;0.16
12653;0;3071;0.16
12738;0;4095;0.16
12740;0;4095;0.16
12740;0;4095;0.16
12740;0;4095;0.16
12740;0;4095;0.16
12740;0;1081;0.15
12740;0;4095;0.14
12740;0;4095;0.13
12822;0;802;0.12
12822;0;4095;0.12
12822;0;4095;0.11
12822;0;949;0.1
12822;0;4095;0.1
12822;0;4095;0.09
12822;0;3295;0.09
12901;0;4095;0.09
12901;0;4095;0.09
12901;0;4095;0.08
12901;0;3840;0.09
12901;0;4095;0.09
12901;0;4095;0.1
12901;0;4095;0.11
12910;0;4095;0.11
12978;0;1989;0.1
12978;0;4095;0.1
